rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor,RGIId,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,CenLon,CenLat,northness,eastness,t_jja,p_annual,srad_jja,z_era5,t_jja_corr,apdd,apdd_2022,apdd_anom_2022
RGI60-11.00087,2000-01-01_2020-01-01,316000.0,-0.5245,0.2808,11,False,RGI60-11.00087,0.316,2658,3148,2948,35.1,349,403,12.6669,47.1277,0.981627183447664,-0.1908089953765446,11.844786,1716.0375118255615,18489856.0,1685.5891,3.63911491394043,484.576462605522,626.7614671008539,142.1850044953319
RGI60-11.00088,2000-01-01_2020-01-01,2734000.0,-0.5073,0.1557,11,False,RGI60-11.00088,2.734,2668,3320,3004,16.2,121,2477,12.7269,47.1229,-0.5150380749100543,0.8571673007021123,9.932583,1627.6861190795898,18922906.0,2054.0212,3.757720916748047,484.5290792965463,641.1703768871625,156.64129759061626
RGI60-11.00089,2000-01-01_2020-01-01,465000.0,-0.4874,0.2405,11,False,RGI60-11.00089,0.465,2532,2898,2744,29.5,12,609,12.0739,47.1466,0.9781476007338056,0.2079116908177593,12.165619,1638.2709980010986,18525260.0,1653.0486,5.0744346923828125,659.6951892663354,827.4664591369452,167.77126987060979
RGI60-11.00090,2000-01-01_2020-01-01,132000.0,-0.6102,0.379,11,False,RGI60-11.00090,0.132,2721,2958,2792,17.8,19,426,11.0507,47.1697,0.9455185755993168,0.3255681544571567,11.8160095,1655.6265354156494,18482646.0,1669.5298,4.519953125000001,593.651703778634,759.1065356693224,165.4548318906884
RGI60-11.00091,2000-01-01_2020-01-01,25000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00091,0.025,2599,2659,2622,16.9,236,160,12.5699,47.133,-0.5591929034707466,-0.8290375725550418,11.588961,1676.3723850250244,18562006.0,1732.2203,5.805392837524415,757.3881640918562,938.698099637048,181.30993554519182
RGI60-11.00092,2000-01-01_2020-01-01,145000.0,-0.4266,0.2766,11,False,RGI60-11.00092,0.145,2632,2956,2767,31.1,42,630,12.2247,47.1412,0.7431448254773942,0.6691306063588582,11.562658,1679.6256065368652,18554616.0,1739.207,4.882004013061524,633.1380396376123,799.6440185323771,166.50597889476478
RGI60-11.00093,2000-01-01_2020-01-01,14000.0,0.1612,0.4416,11,False,RGI60-11.00093,0.014,2934,3011,2970,27.4,188,190,12.3711,47.1387,-0.9902680687415704,-0.1391731009600655,11.562658,1679.6256065368652,18554616.0,1739.207,3.562504013061524,476.9988149732113,620.2068649919916,143.20805001878023
RGI60-11.00094,2000-01-01_2020-01-01,519000.0,-0.3822,0.2251,11,False,RGI60-11.00094,0.519,2654,3171,2897,28.5,102,778,12.1173,47.1381,-0.2079116908177593,0.9781476007338056,12.165619,1638.2709980010986,18525260.0,1653.0486,4.079934692382812,536.1268351317316,686.5569936093264,150.43015847759477
RGI60-11.00095,2000-01-01_2020-01-01,629000.0,-0.5357,0.1989,11,False,RGI60-11.00095,0.629,2686,2985,2842,20.6,249,653,12.5884,47.1232,-0.3583679495453007,-0.9335804264972016,9.669466,1526.738977432251,19074962.0,2113.342,4.933189285278321,622.3087689777067,810.6330831160105,188.32431413830386
RGI60-11.00096,2000-01-01_2020-01-01,64000.0,-0.6731,0.3651,11,False,RGI60-11.00096,0.064,2850,2962,2922,16.0,15,399,11.0551,47.1673,0.9659258262890684,0.2588190451025207,11.8160095,1655.6265354156494,18482646.0,1669.5298,3.674953125,493.7284067783761,642.7048940950934,148.97648731671734
RGI60-11.00097,2000-01-01_2020-01-01,157000.0,-0.458,0.2785,11,False,RGI60-11.00097,0.157,2837,3101,2994,21.7,220,301,12.0871,47.1442,-0.766044443118978,-0.6427876096865393,12.165619,1638.2709980010986,18525260.0,1653.0486,3.4494346923828125,465.5631711971675,604.4519172175471,138.88874602037964
RGI60-11.00098,2000-01-01_2020-01-01,339000.0,-0.3338,0.2023,11,False,RGI60-11.00098,0.339,2742,3157,2984,26.0,230,823,12.0924,47.1418,-0.6427876096865395,-0.7660444431189779,12.165619,1638.2709980010986,18525260.0,1653.0486,3.514434692382812,472.5589710146945,612.652037938565,140.09306692387042
RGI60-11.00099,2000-01-01_2020-01-01,27000.0,-0.2052,0.331,11,False,RGI60-11.00099,0.027,2924,2994,2972,17.1,162,168,12.3625,47.1366,-0.9510565162951536,0.3090169943749475,11.562658,1679.6256065368652,18554616.0,1739.207,3.549504013061524,475.5915083155524,618.5615353342096,142.97002701865722
RGI60-11.00100,2000-01-01_2020-01-01,198000.0,-0.5156,0.2726,11,False,RGI60-11.00100,0.198,2610,2954,2769,31.3,45,516,12.3358,47.1353,0.7071067811865476,0.7071067811865476,11.562658,1679.6256065368652,18554616.0,1739.207,4.869004013061524,631.4711971278925,797.7577743078423,166.28657717994975
RGI60-11.00101,2000-01-01_2020-01-01,564000.0,-0.5083,0.2102,11,False,RGI60-11.00101,0.564,2578,2993,2775,26.9,16,873,12.2336,47.1367,0.9612616959383188,0.2756373558169991,11.562658,1679.6256065368652,18554616.0,1739.207,4.830004013061524,626.4860021897847,792.11296980366,165.6269676138753
RGI60-11.00102,2000-01-01_2020-01-01,250000.0,-0.7096,0.2513,11,False,RGI60-11.00102,0.25,2948,3162,3025,15.9,138,646,12.3176,47.1348,-0.7431448254773941,0.6691306063588583,11.562658,1679.6256065368652,18554616.0,1739.207,3.205004013061524,439.2260506757981,575.8460769495214,136.62002627372328
RGI60-11.00103,2000-01-01_2020-01-01,80000.0,-0.2942,0.2835,11,False,RGI60-11.00103,0.08,2749,2907,2823,26.8,277,304,12.3567,47.1349,0.1218693434051476,-0.992546151641322,11.562658,1679.6256065368652,18554616.0,1739.207,4.518004013061524,587.4328423327669,747.7099367891561,160.27709445638925
RGI60-11.00104,2000-01-01_2020-01-01,582000.0,-0.4112,0.1961,11,False,RGI60-11.00104,0.582,2777,3173,2986,23.6,182,906,12.1032,47.1386,-0.9993908270190958,-0.0348994967025009,12.165619,1638.2709980010986,18525260.0,1653.0486,3.501434692382812,471.15468997722775,611.0071217005137,139.85243172328597
RGI60-11.00105,2000-01-01_2020-01-01,174000.0,-0.4614,0.274,11,False,RGI60-11.00105,0.174,2723,3035,2884,33.1,245,550,12.6572,47.1244,-0.4226182617406991,-0.9063077870366502,9.932583,1627.6861190795898,18922906.0,2054.0212,4.537720916748048,572.5138360483974,743.8428836106601,171.32904756226276
RGI60-11.00106,2000-01-01_2020-01-01,17774000.0,-1.3303,0.1693,11,False,RGI60-11.00106,17.774,2086,3487,2984,15.9,112,8667,12.6967,47.0991,-0.374606593415912,0.9271838545667874,9.932583,1627.6861190795898,18922906.0,2054.0212,3.887720916748047,498.5839035761507,657.7138394490003,159.12993587284956
RGI60-11.00107,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00107,0.011,2899,2941,2924,20.1,170,-9,12.3608,47.1347,-0.984807753012208,0.1736481776669302,11.562658,1679.6256065368652,18554616.0,1739.207,3.861504013061524,510.0714145551305,658.716357746535,148.64494319140454
RGI60-11.00108,2000-01-01_2020-01-01,184000.0,-0.5044,0.2374,11,False,RGI60-11.00108,0.184,2653,2792,2752,18.3,262,372,12.551,47.1256,-0.1391731009600658,-0.9902680687415704,11.588961,1676.3723850250244,18562006.0,1732.2203,4.960392837524414,642.7652930407256,810.6867824126365,167.92148937191087
RGI60-11.00109,2000-01-01_2020-01-01,129000.0,-0.0827,0.2148,11,False,RGI60-11.00109,0.129,2949,3154,3032,22.0,185,492,12.3106,47.133,-0.9961946980917455,-0.0871557427476579,11.562658,1679.6256065368652,18554616.0,1739.207,3.1595040130615235,434.5565767818508,570.3324749487958,135.775898166945
RGI60-11.00110,2000-01-01_2020-01-01,2188000.0,-0.9791,0.2055,11,False,RGI60-11.00110,2.188,2285,3356,2695,22.0,45,3075,12.3693,47.1261,0.7071067811865476,0.7071067811865476,11.562658,1679.6256065368652,18554616.0,1739.207,5.350004013061524,694.8445293485695,869.0852396244012,174.2407102758317
RGI60-11.00111,2000-01-01_2020-01-01,19000.0,-0.2261,0.3441,11,False,RGI60-11.00111,0.019,2984,3043,3005,26.8,175,90,12.3275,47.1336,-0.9961946980917455,0.0871557427476582,11.562658,1679.6256065368652,18554616.0,1739.207,3.335004013061523,452.7388992719795,591.7641684988348,139.0252692268553
RGI60-11.00112,2000-01-01_2020-01-01,29000.0,-0.5408,0.5199,11,False,RGI60-11.00112,0.029,2756,2833,2792,32.7,103,146,10.4793,47.1715,-0.224951054343865,0.9743700647852352,11.112691,1829.7706127166748,18594586.0,1756.4884,4.381865547180176,574.3414581025961,747.7883071048443,173.4468490022482
RGI60-11.00113,2000-01-01_2020-01-01,58000.0,-0.4565,0.3849,11,False,RGI60-11.00113,0.058,3065,3260,3171,36.1,249,237,12.6637,47.1213,-0.3583679495453007,-0.9335804264972016,9.932583,1627.6861190795898,18922906.0,2054.0212,2.6722209167480475,376.6218273640759,512.0871202287628,135.46529286468694
RGI60-11.00114,2000-01-01_2020-01-01,722000.0,-0.5203,0.1934,11,False,RGI60-11.00114,0.722,2593,3133,2830,27.0,48,1120,12.2453,47.1297,0.6691306063588582,0.7431448254773942,11.562658,1679.6256065368652,18554616.0,1739.207,4.472504013061524,581.8606922826095,741.3472270680126,159.48653478540302
RGI60-11.00115,2000-01-01_2020-01-01,133000.0,-0.3284,0.2528,11,False,RGI60-11.00115,0.133,2758,2990,2901,23.9,122,507,12.5955,47.1232,-0.5299192642332048,0.8480480961564261,9.669466,1526.738977432251,19074962.0,2113.342,4.549689285278321,575.6811124777186,756.6638430177609,180.98273054004233
RGI60-11.00116,2000-01-01_2020-01-01,5324000.0,-0.6324,0.1492,11,False,RGI60-11.00116,5.324,2346,3608,2917,19.7,308,5267,12.3309,47.1177,0.6156614753256585,-0.7880107536067218,9.8763,1437.8942489624023,19256918.0,2106.7542,4.6097018356323245,582.5263808320959,763.4714673273609,180.94508649526495
RGI60-11.00117,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00117,0.011,2577,2687,2623,39.3,23,135,13.3728,47.0961,0.9205048534524404,0.3907311284892737,11.873562,1446.41432762146,18704342.0,1738.5538,6.124661773681641,777.667612758278,987.883101685812,210.215488927534
RGI60-11.00118,2000-01-01_2020-01-01,31000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00118,0.031,2631,2777,2703,38.1,12,150,13.377,47.0948,0.9781476007338056,0.2079116908177593,12.606569,1317.439079284668,18618026.0,1628.4973,5.6223018341064455,707.5621542231504,914.5992202890377,207.0370660658873
RGI60-11.00119,2000-01-01_2020-01-01,19000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00119,0.019,2798,2891,2863,25.0,8,190,10.4712,47.1677,0.9902680687415704,0.1391731009600654,11.112691,1829.7706127166748,18594586.0,1756.4884,3.920365547180176,519.7074855046924,683.7295211707428,164.02203566605044
RGI60-11.00120,2000-01-01_2020-01-01,583000.0,-0.7186,0.2073,11,False,RGI60-11.00120,0.583,2768,3091,2890,22.6,263,733,12.2355,47.1257,-0.1218693434051471,-0.992546151641322,11.562658,1679.6256065368652,18554616.0,1739.207,4.082504013061524,535.3853191551117,687.9971078220722,152.61178866696048
RGI60-11.00121,2000-01-01_2020-01-01,32000.0,-0.486,0.573,11,False,RGI60-11.00121,0.032,2849,2958,2921,26.3,262,230,12.1109,47.1339,-0.1391731009600658,-0.9902680687415704,12.165619,1638.2709980010986,18525260.0,1653.0486,3.923934692382813,518.10594906298,665.7125274951002,147.60657843212016
RGI60-11.00122,2000-01-01_2020-01-01,1615000.0,-0.953,0.1909,11,False,RGI60-11.00122,1.615,2635,3168,2876,13.9,151,2311,12.7221,47.1074,-0.8746197071393957,0.4848096202463371,9.932583,1627.6861190795898,18922906.0,2054.0212,4.589720916748047,578.69187928516,750.976324992506,172.28444570734598
RGI60-11.00123,2000-01-01_2020-01-01,122000.0,-0.2522,0.2939,11,False,RGI60-11.00123,0.122,2682,2983,2848,29.4,69,527,12.5971,47.1173,0.3583679495453004,0.9335804264972016,9.669466,1526.738977432251,19074962.0,2113.342,4.894189285278321,617.4695660099162,805.057158717865,187.58759270794883
RGI60-11.00124,2000-01-01_2020-01-01,1367000.0,-0.9555,0.2349,11,False,RGI60-11.00124,1.367,2273,3019,2569,23.4,333,2678,12.6507,47.1087,0.8910065241883678,-0.4539904997395469,9.932583,1627.6861190795898,18922906.0,2054.0212,6.585220916748047,845.3123525060158,1050.9267704511321,205.61441794511632
RGI60-11.00125,2000-01-01_2020-01-01,42000.0,-0.2866,0.2898,11,False,RGI60-11.00125,0.042,3023,3095,3066,12.5,174,366,12.731,47.1125,-0.9945218953682732,0.1045284632676537,9.932583,1627.6861190795898,18922906.0,2054.0212,3.3547209167480467,442.5025850833596,591.3504493323024,148.8478642489428
RGI60-11.00126,2000-01-01_2020-01-01,26000.0,-0.3974,0.6015,11,False,RGI60-11.00126,0.026,2665,2815,2753,27.9,11,280,12.3806,47.123,0.981627183447664,0.1908089953765448,9.669466,1526.738977432251,19074962.0,2113.342,5.511689285278321,696.6807986534095,895.6366649826919,198.95586632928234
RGI60-11.00127,2000-01-01_2020-01-01,2084000.0,-0.7192,0.1856,11,False,RGI60-11.00127,2.084,2571,3204,2870,22.4,44,1325,12.2672,47.1131,0.7193398003386512,0.6946583704589973,9.8763,1437.8942489624023,19256918.0,2106.7542,4.915201835632325,619.7202176338753,806.5962148328363,186.87599719896093
RGI60-11.00128,2000-01-01_2020-01-01,205000.0,-0.8154,0.3104,11,False,RGI60-11.00128,0.205,2725,3163,2970,27.4,59,943,12.3755,47.1203,0.5150380749100542,0.8571673007021123,9.669466,1526.738977432251,19074962.0,2113.342,4.101189285278321,523.8536343965831,696.0060159658021,172.15238156921907
RGI60-11.00129,2000-01-01_2020-01-01,28000.0,-0.808,0.6677,11,False,RGI60-11.00129,0.028,2787,2932,2874,28.2,97,255,12.1162,47.1298,-0.1218693434051473,0.992546151641322,12.165619,1638.2709980010986,18525260.0,1653.0486,4.229434692382813,553.7437423269373,706.8568003079318,153.11305798099454
RGI60-11.00130,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00130,0.013,2927,2988,2951,25.9,178,103,12.7336,47.1089,-0.9993908270190958,0.0348994967025011,9.932583,1627.6861190795898,18922906.0,2054.0212,4.102220916748047,522.3066591360325,685.5104101752679,163.20375103923539
RGI60-11.00131,2000-01-01_2020-01-01,23000.0,-0.8111,0.7345,11,False,RGI60-11.00131,0.023,2675,2728,2692,14.2,266,215,12.6602,47.1103,-0.0697564737441255,-0.9975640502598242,9.932583,1627.6861190795898,18922906.0,2054.0212,5.785720916748047,731.5816858686078,924.7296667700849,193.14798090147713
RGI60-11.00132,2000-01-01_2020-01-01,17000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00132,0.017,2593,2652,2635,33.1,3,135,13.2543,47.0897,0.9986295347545738,0.0523359562429438,11.873562,1446.41432762146,18704342.0,1738.5538,6.046661773681641,766.6463273351959,975.486368889926,208.84004155473008
RGI60-11.00133,2000-01-01_2020-01-01,511000.0,-0.7267,0.2958,11,False,RGI60-11.00133,0.511,2607,3057,2827,31.8,17,882,12.7474,47.1029,0.9563047559630354,0.2923717047227367,9.932583,1627.6861190795898,18922906.0,2054.0212,4.908220916748047,617.3857039112896,795.44393394267,178.0582300313804
RGI60-11.00134,2000-01-01_2020-01-01,32000.0,-0.6142,0.5794,11,False,RGI60-11.00134,0.032,2644,2754,2697,31.3,7,168,13.2494,47.0889,0.992546151641322,0.1218693434051474,11.873562,1446.41432762146,18704342.0,1738.5538,5.643661773681641,711.1101916588814,912.6594579770768,201.54926631819546
RGI60-11.00135,2000-01-01_2020-01-01,8271000.0,-0.7753,0.1484,11,False,RGI60-11.00135,8.271,2158,3576,3074,18.1,66,5350,12.3829,47.1066,0.4067366430758002,0.9135454576426008,9.669466,1526.738977432251,19074962.0,2113.342,3.425189285278321,451.2268992238217,609.6898941394455,158.46299491562382
RGI60-11.00136,2000-01-01_2020-01-01,95000.0,-0.3385,0.3189,11,False,RGI60-11.00136,0.095,2684,2918,2797,32.1,86,404,12.1168,47.124,0.0697564737441252,0.9975640502598242,10.808102,1364.048194885254,19225780.0,1971.3844,5.441600250244141,688.6934247206563,882.391093629539,193.69766890888275
RGI60-11.00137,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00137,0.013,3008,3120,3073,30.7,202,182,12.2417,47.121,-0.9271838545667874,-0.374606593415912,9.8763,1437.8942489624023,19256918.0,2106.7542,3.5957018356323243,468.7525762271637,629.1805076260567,160.427931398893
RGI60-11.00138,2000-01-01_2020-01-01,28000.0,-0.5391,0.5003,11,False,RGI60-11.00138,0.028,2515,2614,2572,19.2,38,320,12.812,47.1024,0.7880107536067219,0.6156614753256583,9.932583,1627.6861190795898,18922906.0,2054.0212,6.565720916748047,842.4287648329137,1047.7556995925975,205.3269347596838
RGI60-11.00139,2000-01-01_2020-01-01,51000.0,-0.314,0.3594,11,False,RGI60-11.00139,0.051,2835,3103,2919,34.3,182,329,12.2435,47.1194,-0.9993908270190958,-0.0348994967025009,9.8763,1437.8942489624023,19256918.0,2106.7542,4.596701835632325,580.9736640067255,761.663328561653,180.6896645549275
RGI60-11.00140,2000-01-01_2020-01-01,108000.0,-0.3074,0.3175,11,False,RGI60-11.00140,0.108,2675,2857,2750,28.3,62,357,12.1195,47.1201,0.4694715627858908,0.8829475928589269,10.808102,1364.048194885254,19225780.0,1971.3844,5.747100250244141,729.7866940836218,929.0012580494225,199.21456396580072
RGI60-11.00141,2000-01-01_2020-01-01,4240000.0,-1.0613,0.1869,11,False,RGI60-11.00141,4.24,2214,3119,2720,17.5,14,3750,12.2779,47.1025,0.9702957262759964,0.2419218955996677,9.8763,1437.8942489624023,19256918.0,2106.7542,5.8902018356323245,747.4741268604608,952.1864962145247,204.71236935406387
RGI60-11.00142,2000-01-01_2020-01-01,69000.0,-0.6794,0.4318,11,False,RGI60-11.00142,0.069,2618,2721,2673,19.7,83,336,13.2501,47.0844,0.1218693434051474,0.992546151641322,11.873562,1446.41432762146,18704342.0,1738.5538,5.799661773681641,732.3282228348377,936.7354300838683,204.40720724903065
RGI60-11.00143,2000-01-01_2020-01-01,128000.0,-0.565,0.3367,11,False,RGI60-11.00143,0.128,2576,2815,2677,28.2,335,479,13.2444,47.0836,0.90630778703665,-0.4226182617406992,11.873562,1446.41432762146,18704342.0,1738.5538,5.773661773681641,728.7673301748813,932.7012754816825,203.9339453068012
RGI60-11.00144,2000-01-01_2020-01-01,16000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00144,0.016,2936,3018,2969,35.2,228,112,12.2489,47.1176,-0.6691306063588581,-0.7431448254773944,9.8763,1437.8942489624023,19256918.0,2106.7542,4.271701835632324,542.9510333300831,717.1823686413022,174.23133531121914
RGI60-11.00145,2000-01-01_2020-01-01,11000.0,-0.086,0.4841,11,False,RGI60-11.00145,0.011,2667,2727,2712,27.3,356,135,12.8106,47.0993,0.9975640502598242,-0.0697564737441256,9.932583,1627.6861190795898,18922906.0,2054.0212,5.655720916748047,713.961173510849,904.9588687612111,190.99769525036209
RGI60-11.00146,2000-01-01_2020-01-01,157000.0,-0.9842,0.3954,11,False,RGI60-11.00146,0.157,2557,2832,2666,19.4,298,802,12.7979,47.0982,0.4694715627858904,-0.8829475928589271,9.932583,1627.6861190795898,18922906.0,2054.0212,5.954720916748047,754.8533965510859,950.7477824318632,195.89438588077735
RGI60-11.00147,2000-01-01_2020-01-01,40000.0,-0.472,0.411,11,False,RGI60-11.00147,0.04,2896,3015,2948,32.8,221,202,12.2517,47.1152,-0.7547095802227721,-0.656059028990507,9.8763,1437.8942489624023,19256918.0,2106.7542,4.408201835632324,558.7343138434462,735.6946077358369,176.96029389239072
RGI60-11.00148,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.00148,0.014,2597,2684,2628,25.7,142,168,10.2138,47.1553,-0.7880107536067219,0.6156614753256584,11.777924,1955.9457778930664,18566332.0,1632.2365,5.305460510253907,696.4846259894687,882.4785815140501,185.99395552458145
RGI60-11.00149,2000-01-01_2020-01-01,93000.0,-0.8253,0.4535,11,False,RGI60-11.00149,0.093,2641,2905,2773,31.4,40,470,12.1239,47.1166,0.766044443118978,0.6427876096865393,10.808102,1364.048194885254,19225780.0,1971.3844,5.597600250244141,709.50841844838,906.0478620832783,196.53944363489836
RGI60-11.00150,2000-01-01_2020-01-01,14000.0,-0.4377,0.5363,11,False,RGI60-11.00150,0.014,2907,2994,2943,35.6,241,135,12.6422,47.1023,-0.4848096202463368,-0.8746197071393959,9.932583,1627.6861190795898,18922906.0,2054.0212,4.154220916748047,528.157558265176,692.3422818238107,164.1847235586347
RGI60-11.00151,2000-01-01_2020-01-01,77000.0,-1.1134,0.5639,11,False,RGI60-11.00151,0.077,2776,2909,2845,25.2,77,292,13.2471,47.0803,0.2249510543438649,0.9743700647852352,11.873562,1446.41432762146,18704342.0,1738.5538,4.681661773681641,588.0861582500708,771.1355718369433,183.04941358687256
RGI60-11.00152,2000-01-01_2020-01-01,341000.0,-0.4584,0.2637,11,False,RGI60-11.00152,0.341,2601,3004,2788,29.4,23,772,12.1304,47.1139,0.9205048534524404,0.3907311284892737,9.8763,1437.8942489624023,19256918.0,2106.7542,5.448201835632324,687.8512849937473,884.7046705032631,196.85338550951576
